CustomerID,BirthDate,Date Collected,Age,Gender,MonthySpend,
26168,1976-08-26,1998-01-01,21,M,58,
26169,1976-03-02,1998-01-01,21,F,43,
26170,1976-05-04,1998-01-01,21,M,62,
26172,1975-08-18,1998-01-01,22,F,46,
26173,1976-10-02,1998-01-01,21,F,45,
26174,1980-06-26,1998-01-01,17,M,61,
26175,1980-08-17,1998-01-01,17,M,62,
26176,1980-08-16,1998-01-01,17,M,63,
26177,1980-10-07,1998-01-01,17,F,44,
26178,1980-05-02,1998-01-01,17,F,39,
26179,1946-06-10,1998-01-01,51,F,37,
26180,1978-02-02,1998-01-01,19,M,68,
26181,1978-02-16,1998-01-01,19,M,71,
26182,1938-04-10,1998-01-01,59,F,39,
26183,1977-02-04,1998-01-01,20,M,67,
26184,1977-03-02,1998-01-01,20,M,63,
26185,1977-01-21,1998-01-01,20,F,38,
26186,1939-10-26,1998-01-01,58,F,39,
26189,1940-04-02,1998-01-01,57,M,67,
26190,1941-08-15,1998-01-01,56,M,69,
26191,1943-03-11,1998-01-01,54,M,70,
26192,1943-07-12,1998-01-01,54,M,70,
26193,1976-02-01,1998-01-01,21,M,57,
26194,1976-12-11,1998-01-01,21,M,62,
26195,1976-03-19,1998-01-01,21,F,39,
26196,1975-05-21,1998-01-01,22,M,65,
26197,1975-03-03,1998-01-01,22,M,70,
26198,1974-04-21,1998-01-01,23,F,40,
26199,1974-10-06,1998-01-01,23,M,66,
12154,1956-07-24,1998-01-01,41,F,67,
12155,1956-10-15,1998-01-01,41,F,66,
26205,1958-12-15,1998-01-01,39,M,152,
26206,1958-07-05,1998-01-01,39,M,150,
26207,1958-06-13,1998-01-01,39,M,127,
26209,1980-07-27,1998-01-01,17,F,39,
26211,1980-08-17,1998-01-01,17,F,42,
26212,1979-05-07,1998-01-01,18,F,39,
26213,1978-04-09,1998-01-01,19,M,69,
26214,1974-08-10,1998-01-01,23,F,52,
26215,1974-11-02,1998-01-01,23,M,85,
12229,1956-11-17,1998-01-01,41,F,41,
26217,1972-11-16,1998-01-01,25,M,69,
26218,1972-08-01,1998-01-01,25,M,59,
26219,1973-08-27,1998-01-01,24,F,58,
26220,1973-05-22,1998-01-01,24,M,89,
12439,1956-05-26,1998-01-01,41,F,41,
12778,1956-04-08,1998-01-01,41,F,52,
26223,1972-07-21,1998-01-01,25,M,66,
26224,1972-10-19,1998-01-01,25,M,65,
26225,1972-08-11,1998-01-01,25,M,65,
12781,1956-06-28,1998-01-01,41,F,50,
26227,1972-02-04,1998-01-01,25,M,87,
12782,1956-03-19,1998-01-01,41,F,51,
12787,1956-10-21,1998-01-01,41,F,43,
26231,1971-11-02,1998-01-01,26,M,95,
26232,1970-01-21,1998-01-01,27,M,74,
28602,1956-04-10,1998-01-01,41,F,40,
26235,1975-08-07,1998-01-01,22,F,59,
26236,1975-05-05,1998-01-01,22,F,61,
26237,1974-03-07,1998-01-01,23,F,71,
26238,1974-09-17,1998-01-01,23,F,69,
26239,1974-12-06,1998-01-01,23,F,65,
26240,1974-06-19,1998-01-01,23,F,45,
26241,1974-03-19,1998-01-01,23,M,72,
26242,1975-05-22,1998-01-01,22,F,73,
26243,1966-07-04,1998-01-01,31,M,85,
26244,1966-08-02,1998-01-01,31,M,90,
26245,1966-09-04,1998-01-01,31,M,84,
13078,1956-01-22,1998-01-01,41,F,45,
26249,1954-10-01,1998-01-01,43,M,68,
26250,1954-05-10,1998-01-01,43,M,65,
26251,1954-05-11,1998-01-01,43,M,66,
26253,1955-07-08,1998-01-01,42,M,56,
26254,1955-07-13,1998-01-01,42,M,63,
26255,1955-09-13,1998-01-01,42,M,57,
26256,1955-07-14,1998-01-01,42,M,57,
26257,1955-01-25,1998-01-01,42,M,58,
13139,1956-02-09,1998-01-01,41,F,49,
26259,1955-02-25,1998-01-01,42,M,67,
26260,1955-05-20,1998-01-01,42,M,64,
13264,1956-05-23,1998-01-01,41,F,90,
13433,1956-03-11,1998-01-01,41,F,63,
13504,1956-03-17,1998-01-01,41,F,42,
26264,1956-08-23,1998-01-01,41,M,50,
13505,1956-01-16,1998-01-01,41,F,35,
26266,1956-09-22,1998-01-01,41,M,70,
26267,1956-04-24,1998-01-01,41,M,66,
26268,1957-08-26,1998-01-01,40,M,77,
13733,1956-09-21,1998-01-01,41,F,46,
13734,1956-07-09,1998-01-01,41,F,43,
14042,1957-01-01,1998-01-01,41,F,51,
14431,1956-11-21,1998-01-01,41,F,51,
26275,1958-11-28,1998-01-01,39,M,67,
14545,1956-09-18,1998-01-01,41,F,44,
14546,1956-03-10,1998-01-01,41,F,51,
26278,1958-10-08,1998-01-01,39,M,64,
14750,1956-11-05,1998-01-01,41,F,50,
26280,1959-04-24,1998-01-01,38,M,72,
26281,1959-05-25,1998-01-01,38,M,73,
26282,1972-01-05,1998-01-01,25,M,70,
26283,1972-10-19,1998-01-01,25,M,64,
26284,1972-02-23,1998-01-01,25,M,74,
14898,1956-04-03,1998-01-01,41,F,55,
26286,1972-12-07,1998-01-01,25,M,75,
26287,1972-07-01,1998-01-01,25,M,71,
26288,1973-05-10,1998-01-01,24,F,56,
26289,1973-02-16,1998-01-01,24,M,76,
26290,1973-07-02,1998-01-01,24,M,78,
26291,1971-09-06,1998-01-01,26,M,73,
14900,1956-10-24,1998-01-01,41,F,47,
26293,1971-07-09,1998-01-01,26,M,92,
14901,1956-07-23,1998-01-01,41,F,49,
26297,1972-12-26,1998-01-01,25,M,84,
26299,1972-07-27,1998-01-01,25,M,78,
26301,1972-01-15,1998-01-01,25,M,76,
26302,1970-07-12,1998-01-01,27,M,85,
26303,1970-05-16,1998-01-01,27,M,86,
14902,1956-09-24,1998-01-01,41,F,47,
14903,1956-03-04,1998-01-01,41,F,45,
26306,1969-04-26,1998-01-01,28,M,101,
26307,1969-08-25,1998-01-01,28,M,111,
14908,1956-07-09,1998-01-01,41,F,44,
26309,1969-07-23,1998-01-01,28,M,99,
15180,1956-01-23,1998-01-01,41,F,47,
15181,1956-08-06,1998-01-01,41,F,53,
15182,1956-08-26,1998-01-01,41,F,44,
26314,1918-05-19,1998-01-01,79,M,43,
15370,1956-07-03,1998-01-01,41,F,85,
15753,1956-12-22,1998-01-01,41,F,52,
15754,1956-06-23,1998-01-01,41,F,43,
26319,1968-11-17,1998-01-01,29,M,105,
15926,1956-02-12,1998-01-01,41,F,87,
26321,1968-11-19,1998-01-01,29,M,110,
26323,1970-11-07,1998-01-01,27,M,84,
15928,1956-05-08,1998-01-01,41,F,92,
26325,1970-10-23,1998-01-01,27,M,88,
26326,1970-07-06,1998-01-01,27,M,83,
26327,1970-05-03,1998-01-01,27,M,85,
26328,1970-04-08,1998-01-01,27,M,84,
15929,1956-08-10,1998-01-01,41,F,97,
26330,1967-05-03,1998-01-01,30,M,94,
15934,1956-03-28,1998-01-01,41,F,51,
26332,1966-09-26,1998-01-01,31,M,134,
15950,1956-01-15,1998-01-01,41,F,64,
26334,1966-04-04,1998-01-01,31,M,126,
15951,1956-10-13,1998-01-01,41,F,76,
16369,1956-08-26,1998-01-01,41,F,42,
16370,1956-01-26,1998-01-01,41,F,52,
16712,1956-10-24,1998-01-01,41,F,55,
17400,1956-03-11,1998-01-01,41,F,74,
17669,1956-10-10,1998-01-01,41,F,48,
26342,1969-08-16,1998-01-01,28,M,81,
17670,1956-09-11,1998-01-01,41,F,46,
17671,1956-08-03,1998-01-01,41,F,48,
26345,1965-07-10,1998-01-01,32,M,116,
26346,1965-09-14,1998-01-01,32,M,109,
26347,1965-12-02,1998-01-01,32,M,113,
26348,1965-03-13,1998-01-01,32,M,127,
26349,1965-04-19,1998-01-01,32,M,78,
17673,1956-05-06,1998-01-01,41,F,51,
17714,1956-10-25,1998-01-01,41,F,47,
18131,1956-01-07,1998-01-01,41,F,90,
26354,1968-06-24,1998-01-01,29,M,71,
26355,1925-08-07,1998-01-01,72,M,48,
26356,1967-03-11,1998-01-01,30,M,99,
26357,1967-12-03,1998-01-01,30,M,85,
26359,1967-08-21,1998-01-01,30,M,91,
18132,1956-06-22,1998-01-01,41,F,95,
18133,1956-01-10,1998-01-01,41,F,86,
26363,1967-06-02,1998-01-01,30,M,80,
26364,1928-02-18,1998-01-01,69,F,26,
26365,1966-02-20,1998-01-01,31,M,92,
26366,1966-11-28,1998-01-01,31,M,91,
26367,1966-02-18,1998-01-01,31,M,85,
26368,1965-09-04,1998-01-01,32,M,91,
18134,1956-01-26,1998-01-01,41,F,93,
18307,1956-05-07,1998-01-01,41,F,54,
18308,1956-03-08,1998-01-01,41,F,44,
18309,1956-03-17,1998-01-01,41,F,52,
26375,1971-06-15,1998-01-01,26,M,153,
26376,1953-01-17,1998-01-01,44,M,122,
18376,1956-07-26,1998-01-01,41,F,69,
26378,1958-06-03,1998-01-01,39,M,142,
18377,1956-07-05,1998-01-01,41,F,67,
26380,1957-05-19,1998-01-01,40,M,127,
26381,1957-08-23,1998-01-01,40,M,149,
26382,1957-11-06,1998-01-01,40,M,143,
26383,1956-02-16,1998-01-01,41,M,134,
26384,1956-08-03,1998-01-01,41,M,156,
26385,1956-06-28,1998-01-01,41,M,143,
18379,1956-09-19,1998-01-01,41,F,53,
26387,1956-12-22,1998-01-01,41,M,131,
26388,1955-08-26,1998-01-01,42,M,101,
18380,1956-06-27,1998-01-01,41,F,62,
26390,1955-01-16,1998-01-01,42,M,153,
26391,1944-09-25,1998-01-01,53,F,56,
26393,1944-08-07,1998-01-01,53,M,130,
26394,1945-08-05,1998-01-01,52,F,59,
26395,1945-01-20,1998-01-01,52,F,44,
26396,1945-05-19,1998-01-01,52,M,121,
26397,1945-08-08,1998-01-01,52,M,131,
26398,1945-06-10,1998-01-01,52,M,155,
26399,1946-06-25,1998-01-01,51,M,148,
18381,1956-11-05,1998-01-01,41,F,64,
18486,1956-12-06,1998-01-01,41,F,46,
26403,1953-06-25,1998-01-01,44,M,167,
18487,1956-10-10,1998-01-01,41,F,49,
18511,1956-05-23,1998-01-01,41,F,49,
18514,1956-12-17,1998-01-01,41,F,51,
18515,1956-07-08,1998-01-01,41,F,49,
26409,1951-08-03,1998-01-01,46,F,92,
26410,1950-05-10,1998-01-01,47,M,85,
26411,1950-11-06,1998-01-01,47,M,146,
26412,1949-09-15,1998-01-01,48,F,61,
26413,1949-09-13,1998-01-01,48,F,57,
26414,1949-09-05,1998-01-01,48,M,158,
26415,1948-04-17,1998-01-01,49,F,62,
26416,1948-08-10,1998-01-01,49,F,99,
26417,1948-12-20,1998-01-01,49,M,143,
26418,1947-08-10,1998-01-01,50,M,75,
26420,1947-10-02,1998-01-01,50,M,144,
26421,1975-04-06,1998-01-01,22,F,52,
26422,1975-09-03,1998-01-01,22,M,78,
26423,1975-11-05,1998-01-01,22,M,72,
26424,1976-05-03,1998-01-01,21,F,45,
26425,1976-11-12,1998-01-01,21,F,45,
26426,1976-06-15,1998-01-01,21,F,46,
26427,1976-12-28,1998-01-01,21,F,48,
26428,1976-11-22,1998-01-01,21,M,81,
26429,1976-10-26,1998-01-01,21,M,77,
26430,1975-11-10,1998-01-01,22,F,53,
26431,1974-08-16,1998-01-01,23,M,72,
26432,1975-11-21,1998-01-01,22,F,52,
26433,1975-07-27,1998-01-01,22,M,84,
26434,1974-08-23,1998-01-01,23,F,51,
26435,1973-10-06,1998-01-01,24,F,56,
26436,1973-12-26,1998-01-01,24,F,101,
26437,1973-06-19,1998-01-01,24,F,96,
26438,1973-04-21,1998-01-01,24,F,109,
26439,1972-03-05,1998-01-01,25,M,149,
26440,1972-01-14,1998-01-01,25,M,143,
26441,1971-03-12,1998-01-01,26,M,87,
18660,1956-10-23,1998-01-01,41,F,44,
18747,1956-05-09,1998-01-01,41,F,48,
26445,1970-09-06,1998-01-01,27,M,159,
26446,1970-03-09,1998-01-01,27,M,156,
26447,1971-04-20,1998-01-01,26,M,151,
26448,1948-12-26,1998-01-01,49,F,51,
26449,1948-03-11,1998-01-01,49,M,72,
26450,1947-12-28,1998-01-01,50,F,46,
26451,1937-08-13,1998-01-01,60,F,45,
26452,1937-04-17,1998-01-01,60,M,66,
26453,1937-03-17,1998-01-01,60,M,66,
26455,1939-06-17,1998-01-01,58,M,78,
26456,1939-04-05,1998-01-01,58,M,71,
26457,1939-08-13,1998-01-01,58,F,43,
26458,1939-07-04,1998-01-01,58,M,77,
26459,1939-08-20,1998-01-01,58,F,41,
26460,1940-03-09,1998-01-01,57,F,49,
26461,1940-11-24,1998-01-01,57,F,44,
26462,1940-02-21,1998-01-01,57,F,44,
26463,1940-10-03,1998-01-01,57,F,43,
26464,1941-11-04,1998-01-01,56,F,42,
26465,1941-06-05,1998-01-01,56,F,44,
26466,1941-03-25,1998-01-01,56,M,64,
26467,1941-08-22,1998-01-01,56,F,44,
26468,1941-05-14,1998-01-01,56,F,46,
26469,1941-11-06,1998-01-01,56,F,40,
26470,1941-11-18,1998-01-01,56,M,71,
26471,1942-02-13,1998-01-01,55,M,69,
26472,1942-03-08,1998-01-01,55,M,66,
26473,1942-04-19,1998-01-01,55,F,43,
26474,1943-01-19,1998-01-01,54,F,46,
26475,1944-10-03,1998-01-01,53,F,46,
26476,1944-08-22,1998-01-01,53,M,64,
26477,1947-04-07,1998-01-01,50,M,63,
26478,1947-10-26,1998-01-01,50,F,42,
26479,1947-02-09,1998-01-01,50,F,41,
26480,1945-06-22,1998-01-01,52,F,40,
26481,1945-10-03,1998-01-01,52,M,69,
26482,1945-05-17,1998-01-01,52,F,47,
26483,1945-03-19,1998-01-01,52,F,48,
26484,1946-04-03,1998-01-01,51,M,68,
26485,1946-06-07,1998-01-01,51,M,67,
26486,1946-07-04,1998-01-01,51,F,48,
26487,1946-04-18,1998-01-01,51,M,73,
26488,1947-10-13,1998-01-01,50,F,52,
26489,1947-04-11,1998-01-01,50,M,85,
26490,1947-02-23,1998-01-01,50,M,86,
26491,1947-11-19,1998-01-01,50,F,51,
26492,1947-02-25,1998-01-01,50,M,96,
26493,1947-09-04,1998-01-01,50,M,96,
26494,1947-02-22,1998-01-01,50,M,89,
26495,1948-12-16,1998-01-01,49,F,45,
26496,1948-11-08,1998-01-01,49,F,54,
26497,1948-07-06,1998-01-01,49,F,64,
26500,1948-03-22,1998-01-01,49,M,98,
26501,1948-02-03,1998-01-01,49,F,49,
26502,1948-05-02,1998-01-01,49,F,59,
26503,1949-02-03,1998-01-01,48,M,78,
26504,1949-08-20,1998-01-01,48,F,57,
26505,1949-08-17,1998-01-01,48,F,53,
26506,1949-07-17,1998-01-01,48,F,50,
26507,1949-02-02,1998-01-01,48,F,58,
26508,1949-07-14,1998-01-01,48,M,94,
26509,1949-03-05,1998-01-01,48,M,81,
26511,1949-08-07,1998-01-01,48,M,92,
26512,1950-02-01,1998-01-01,47,F,49,
26513,1950-02-03,1998-01-01,47,F,54,
26514,1950-04-15,1998-01-01,47,M,109,
26516,1950-09-07,1998-01-01,47,F,71,
26517,1950-02-07,1998-01-01,47,F,72,
26519,1950-01-02,1998-01-01,47,F,68,
26520,1951-10-24,1998-01-01,46,F,52,
26521,1951-06-01,1998-01-01,46,M,93,
26522,1951-09-27,1998-01-01,46,M,97,
26523,1951-11-16,1998-01-01,46,F,54,
26524,1951-05-05,1998-01-01,46,M,86,
26525,1952-04-26,1998-01-01,45,M,89,
26526,1952-08-18,1998-01-01,45,M,94,
26527,1952-09-09,1998-01-01,45,M,93,
26528,1953-05-04,1998-01-01,44,M,86,
18808,1956-04-26,1998-01-01,41,F,66,
26531,1969-04-08,1998-01-01,28,M,162,
18931,1956-12-14,1998-01-01,41,F,56,
26533,1968-07-28,1998-01-01,29,M,83,
26534,1968-02-11,1998-01-01,29,M,135,
18948,1956-03-16,1998-01-01,41,F,54,
19034,1956-10-24,1998-01-01,41,F,86,
26537,1967-04-15,1998-01-01,30,M,73,
26538,1968-11-18,1998-01-01,29,M,112,
19214,1956-02-16,1998-01-01,41,F,42,
19219,1956-12-06,1998-01-01,41,F,43,
26541,1979-05-05,1998-01-01,18,F,43,
26542,1978-03-25,1998-01-01,19,M,73,
26543,1947-01-21,1998-01-01,50,F,46,
26544,1978-03-24,1998-01-01,19,F,45,
26545,1978-01-08,1998-01-01,19,F,52,
26547,1946-05-09,1998-01-01,51,F,48,
26548,1947-05-11,1998-01-01,50,M,52,
26549,1948-08-15,1998-01-01,49,M,65,
26550,1977-10-28,1998-01-01,20,M,70,
26553,1977-05-10,1998-01-01,20,F,43,
26554,1977-05-16,1998-01-01,20,M,76,
26557,1976-07-13,1998-01-01,21,F,45,
26558,1949-08-25,1998-01-01,48,F,53,
26559,1949-05-16,1998-01-01,48,M,66,
26560,1951-06-04,1998-01-01,46,F,48,
26561,1951-05-06,1998-01-01,46,F,47,
26562,1953-01-24,1998-01-01,44,M,70,
26563,1953-01-24,1998-01-01,44,M,75,
26564,1954-09-26,1998-01-01,43,M,62,
26565,1954-05-20,1998-01-01,43,M,65,
19253,1956-03-22,1998-01-01,41,F,46,
19628,1956-11-07,1998-01-01,41,F,47,
19630,1956-09-13,1998-01-01,41,F,54,
19689,1956-03-11,1998-01-01,41,F,59,
26570,1955-05-11,1998-01-01,42,M,78,
19786,1956-07-28,1998-01-01,41,F,55,
26572,1975-11-19,1998-01-01,22,F,42,
26573,1975-05-18,1998-01-01,22,F,44,
26574,1975-09-26,1998-01-01,22,M,73,
26575,1975-07-08,1998-01-01,22,F,44,
26576,1975-01-10,1998-01-01,22,F,53,
26579,1974-05-22,1998-01-01,23,M,61,
26580,1974-07-17,1998-01-01,23,F,52,
26581,1973-11-22,1998-01-01,24,F,52,
26582,1973-03-03,1998-01-01,24,M,82,
26583,1976-08-13,1998-01-01,21,M,74,
26584,1976-02-24,1998-01-01,21,M,73,
26585,1956-07-15,1998-01-01,41,M,76,
26586,1976-07-12,1998-01-01,21,F,51,
26587,1957-03-08,1998-01-01,40,M,69,
26588,1957-09-21,1998-01-01,40,M,78,
26590,1958-12-01,1998-01-01,39,M,105,
19788,1956-06-18,1998-01-01,41,F,52,
19789,1956-04-10,1998-01-01,41,F,56,
26593,1966-03-18,1998-01-01,31,M,98,
19790,1956-10-26,1998-01-01,41,F,50,
19817,1956-08-08,1998-01-01,41,F,44,
26596,1964-06-02,1998-01-01,33,M,142,
19818,1956-01-18,1998-01-01,41,F,53,
26598,1964-03-02,1998-01-01,33,M,126,
19820,1956-03-03,1998-01-01,41,F,47,
19821,1956-06-14,1998-01-01,41,F,45,
26601,1964-06-24,1998-01-01,33,M,100,
26602,1963-10-04,1998-01-01,34,M,105,
19904,1956-03-14,1998-01-01,41,F,96,
19905,1956-10-21,1998-01-01,41,F,81,
26605,1963-02-27,1998-01-01,34,M,76,
20098,1956-11-14,1998-01-01,41,F,46,
26608,1963-07-17,1998-01-01,34,M,100,
20102,1956-05-03,1998-01-01,41,F,50,
20142,1956-11-06,1998-01-01,41,F,46,
20447,1956-03-02,1998-01-01,41,F,48,
20467,1956-06-02,1998-01-01,41,F,50,
26614,1961-06-05,1998-01-01,36,M,93,
26615,1961-04-06,1998-01-01,36,M,88,
26616,1960-03-18,1998-01-01,37,M,76,
26617,1960-10-11,1998-01-01,37,M,81,
20468,1956-06-05,1998-01-01,41,F,50,
20470,1956-08-26,1998-01-01,41,F,50,
20554,1956-03-14,1998-01-01,41,F,95,
20558,1956-06-03,1998-01-01,41,F,89,
20639,1956-06-19,1998-01-01,41,F,76,
20641,1956-02-23,1998-01-01,41,F,57,
20642,1956-11-04,1998-01-01,41,F,60,
26626,1967-03-25,1998-01-01,30,M,78,
26627,1967-08-07,1998-01-01,30,M,89,
26628,1927-05-04,1998-01-01,70,M,46,
20757,1956-06-17,1998-01-01,41,F,53,
20969,1956-12-23,1998-01-01,41,F,37,
26631,1960-03-01,1998-01-01,37,M,79,
21424,1956-09-04,1998-01-01,41,F,49,
26634,1960-05-12,1998-01-01,37,M,85,
21427,1956-08-03,1998-01-01,41,F,54,
26636,1959-05-18,1998-01-01,38,M,146,
26637,1959-03-27,1998-01-01,38,M,131,
21428,1956-12-14,1998-01-01,41,F,49,
26640,1959-08-05,1998-01-01,38,M,140,
26641,1959-08-05,1998-01-01,38,M,82,
21508,1956-03-25,1998-01-01,41,F,97,
26643,1958-10-13,1998-01-01,39,M,112,
21823,1956-03-09,1998-01-01,41,F,87,
22226,1956-10-24,1998-01-01,41,F,63,
22227,1956-05-21,1998-01-01,41,F,49,
22228,1956-09-12,1998-01-01,41,F,54,
26651,1969-09-18,1998-01-01,28,M,143,
26652,1969-09-14,1998-01-01,28,M,150,
26655,1969-08-25,1998-01-01,28,M,93,
22230,1956-09-22,1998-01-01,41,F,48,
26657,1969-03-07,1998-01-01,28,M,79,
26658,1969-06-02,1998-01-01,28,M,82,
22231,1956-04-22,1998-01-01,41,F,55,
26660,1968-02-22,1998-01-01,29,M,108,
22348,1956-07-01,1998-01-01,41,F,50,
22350,1956-06-06,1998-01-01,41,F,50,
22351,1956-09-12,1998-01-01,41,F,45,
26665,1967-10-27,1998-01-01,30,M,148,
22562,1956-04-07,1998-01-01,41,F,40,
22564,1956-09-23,1998-01-01,41,F,49,
22565,1956-02-12,1998-01-01,41,F,43,
26669,1967-05-04,1998-01-01,30,M,149,
26670,1967-10-06,1998-01-01,30,M,156,
26671,1967-08-28,1998-01-01,30,M,168,
22799,1956-04-04,1998-01-01,41,F,100,
26673,1966-05-04,1998-01-01,31,M,86,
22966,1956-12-02,1998-01-01,41,F,51,
23118,1956-02-10,1998-01-01,41,F,56,
23141,1956-10-05,1998-01-01,41,F,48,
26677,1956-11-06,1998-01-01,41,M,89,
23142,1956-07-01,1998-01-01,41,F,48,
26679,1956-01-01,1998-01-01,42,M,85,
23269,1956-06-23,1998-01-01,41,F,51,
26681,1956-04-03,1998-01-01,41,M,76,
26682,1965-02-01,1998-01-01,32,M,153,
23457,1956-03-15,1998-01-01,41,F,51,
26685,1965-06-21,1998-01-01,32,M,101,
26686,1964-04-15,1998-01-01,33,M,133,
26687,1964-10-10,1998-01-01,33,M,131,
23458,1956-02-14,1998-01-01,41,F,47,
23472,1956-11-15,1998-01-01,41,F,67,
23474,1956-08-27,1998-01-01,41,F,51,
23602,1956-05-17,1998-01-01,41,F,97,
26694,1956-06-20,1998-01-01,41,M,82,
23798,1956-09-12,1998-01-01,41,F,44,
24148,1956-04-20,1998-01-01,41,F,38,
26697,1963-01-14,1998-01-01,34,M,111,
24300,1956-01-10,1998-01-01,41,F,51,
24390,1956-08-23,1998-01-01,41,F,57,
24391,1956-03-27,1998-01-01,41,F,48,
24540,1956-12-16,1998-01-01,41,F,99,
24743,1956-05-26,1998-01-01,41,F,38,
26703,1962-08-20,1998-01-01,35,M,118,
26704,1962-09-11,1998-01-01,35,M,129,
26705,1962-02-21,1998-01-01,35,M,93,
24745,1956-10-10,1998-01-01,41,F,43,
24839,1956-06-17,1998-01-01,41,F,93,
25051,1956-03-27,1998-01-01,41,F,52,
25052,1956-01-24,1998-01-01,41,F,48,
25151,1956-05-11,1998-01-01,41,F,45,
25163,1956-04-25,1998-01-01,41,F,72,
26716,1935-11-20,1998-01-01,62,F,38,
26718,1936-05-13,1998-01-01,61,M,99,
25165,1956-01-18,1998-01-01,41,F,76,
26720,1960-05-07,1998-01-01,37,M,134,
25345,1956-02-12,1998-01-01,41,F,39,
25347,1956-12-02,1998-01-01,41,F,44,
25348,1956-07-18,1998-01-01,41,F,46,
25698,1956-07-28,1998-01-01,41,F,44,
25771,1956-04-08,1998-01-01,41,F,88,
26727,1954-06-16,1998-01-01,43,M,102,
26728,1953-02-02,1998-01-01,44,M,73,
26729,1953-01-12,1998-01-01,44,M,80,
25775,1956-05-22,1998-01-01,41,F,96,
26731,1952-04-10,1998-01-01,45,M,69,
26732,1952-08-12,1998-01-01,45,M,73,
26733,1951-09-23,1998-01-01,46,M,70,
26734,1951-02-16,1998-01-01,46,F,47,
26735,1951-02-14,1998-01-01,46,F,43,
26736,1949-09-23,1998-01-01,48,F,45,
26737,1949-09-23,1998-01-01,48,F,45,
26738,1949-05-10,1998-01-01,48,F,45,
26739,1964-05-12,1998-01-01,33,M,136,
26740,1963-11-21,1998-01-01,34,M,112,
26043,1956-08-08,1998-01-01,41,F,55,
26742,1927-03-09,1998-01-01,70,M,57,
26743,1962-04-14,1998-01-01,35,M,76,
26744,1962-08-12,1998-01-01,35,M,84,
26046,1956-05-18,1998-01-01,41,F,48,
26047,1956-04-07,1998-01-01,41,F,52,
26066,1956-07-27,1998-01-01,41,F,71,
26749,1966-09-04,1998-01-01,31,M,86,
26750,1960-02-09,1998-01-01,37,M,79,
26067,1956-01-23,1998-01-01,41,F,70,
26261,1956-05-08,1998-01-01,41,F,41,
26262,1956-06-18,1998-01-01,41,F,46,
26755,1965-06-03,1998-01-01,32,M,157,
26757,1959-03-14,1998-01-01,38,M,80,
26758,1959-03-02,1998-01-01,38,M,80,
26263,1956-04-20,1998-01-01,41,F,41,
26265,1956-10-10,1998-01-01,41,F,41,
26386,1956-04-20,1998-01-01,41,F,87,
26678,1956-11-20,1998-01-01,41,F,49,
26769,1936-05-20,1998-01-01,61,F,45,
26680,1956-11-12,1998-01-01,41,F,58,
26771,1960-06-02,1998-01-01,37,M,129,
26692,1956-05-17,1998-01-01,41,F,70,
26695,1956-09-14,1998-01-01,41,F,51,
26907,1956-04-28,1998-01-01,41,F,42,
26775,1976-10-22,1998-01-01,21,F,40,
26776,1976-09-25,1998-01-01,21,F,43,
26777,1975-02-17,1998-01-01,22,M,75,
26778,1975-06-10,1998-01-01,22,F,38,
26779,1980-06-12,1998-01-01,17,F,43,
26780,1980-02-03,1998-01-01,17,F,42,
26781,1979-12-04,1998-01-01,18,F,40,
26782,1980-09-25,1998-01-01,17,M,64,
26784,1946-10-07,1998-01-01,51,M,56,
26785,1937-09-14,1998-01-01,60,M,70,
26786,1978-05-01,1998-01-01,19,M,67,
26788,1978-05-11,1998-01-01,19,F,43,
26789,1978-11-10,1998-01-01,19,M,66,
26790,1977-02-21,1998-01-01,20,F,43,
26791,1977-11-04,1998-01-01,20,M,65,
26792,1977-06-06,1998-01-01,20,M,65,
26793,1977-03-18,1998-01-01,20,M,60,
26794,1979-11-26,1998-01-01,18,F,48,
26795,1940-07-13,1998-01-01,57,M,78,
26796,1941-03-22,1998-01-01,56,M,60,
26798,1976-01-11,1998-01-01,21,M,65,
26799,1976-09-19,1998-01-01,21,M,75,
26800,1976-10-07,1998-01-01,21,F,50,
26801,1976-07-19,1998-01-01,21,M,75,
26802,1975-11-13,1998-01-01,22,M,68,
26804,1974-11-12,1998-01-01,23,F,52,
26805,1973-10-09,1998-01-01,24,F,50,
26806,1965-09-20,1998-01-01,32,M,113,
26807,1965-09-12,1998-01-01,32,M,107,
26909,1956-05-24,1998-01-01,41,F,35,
27035,1956-04-15,1998-01-01,41,F,40,
27037,1956-08-14,1998-01-01,41,F,49,
26812,1965-09-08,1998-01-01,32,M,115,
26813,1965-07-15,1998-01-01,32,M,118,
26814,1965-04-04,1998-01-01,32,M,83,
26816,1968-03-09,1998-01-01,29,M,79,
26817,1968-10-22,1998-01-01,29,M,73,
26819,1967-02-21,1998-01-01,30,M,98,
27213,1956-01-07,1998-01-01,41,F,39,
27214,1956-06-03,1998-01-01,41,F,43,
27216,1956-10-27,1998-01-01,41,F,52,
27308,1956-05-26,1998-01-01,41,F,89,
27511,1956-02-07,1998-01-01,41,F,52,
27609,1956-11-04,1998-01-01,41,F,55,
27613,1956-09-18,1998-01-01,41,F,50,
27625,1956-04-01,1998-01-01,41,F,58,
27928,1956-06-08,1998-01-01,41,F,86,
26830,1966-09-22,1998-01-01,31,M,80,
26831,1966-03-04,1998-01-01,31,M,87,
28228,1956-02-07,1998-01-01,41,F,47,
26833,1966-01-13,1998-01-01,31,M,89,
